name,city,region
Otod,SAN FERNANDO,REGION IV-B (MIMAROPA)
Panangcalan,SAN FERNANDO,REGION IV-B (MIMAROPA)
Pili,SAN FERNANDO,REGION IV-B (MIMAROPA)
Poblacion,SAN FERNANDO,REGION IV-B (MIMAROPA)
Taclobo,SAN FERNANDO,REGION IV-B (MIMAROPA)
Busay,SAN JOSE,REGION IV-B (MIMAROPA)
Combot,SAN JOSE,REGION IV-B (MIMAROPA)
Lanas,SAN JOSE,REGION IV-B (MIMAROPA)
Pinamihagan,SAN JOSE,REGION IV-B (MIMAROPA)
Poblacion (Agcogon),SAN JOSE,REGION IV-B (MIMAROPA)
Agmanic,SANTA FE,REGION IV-B (MIMAROPA)
Canyayo,SANTA FE,REGION IV-B (MIMAROPA)
Danao Norte,SANTA FE,REGION IV-B (MIMAROPA)
Danao Sur,SANTA FE,REGION IV-B (MIMAROPA)
Guinbirayan,SANTA FE,REGION IV-B (MIMAROPA)
Guintigbasan,SANTA FE,REGION IV-B (MIMAROPA)
Magsaysay,SANTA FE,REGION IV-B (MIMAROPA)
Mat-i,SANTA FE,REGION IV-B (MIMAROPA)
Pandan,SANTA FE,REGION IV-B (MIMAROPA)
Poblacion,SANTA FE,REGION IV-B (MIMAROPA)
Tabugon,SANTA FE,REGION IV-B (MIMAROPA)
Agnonoc,FERROL,REGION IV-B (MIMAROPA)
Bunsoran,FERROL,REGION IV-B (MIMAROPA)
Claro M. Recto,FERROL,REGION IV-B (MIMAROPA)
Poblacion (Ferrol),FERROL,REGION IV-B (MIMAROPA)
Hinaguman,FERROL,REGION IV-B (MIMAROPA)
Tubigon,FERROL,REGION IV-B (MIMAROPA)
Bonga,SANTA MARIA (IMELDA),REGION IV-B (MIMAROPA)
Concepcion Norte (Pob.),SANTA MARIA (IMELDA),REGION IV-B (MIMAROPA)
Concepcion Sur,SANTA MARIA (IMELDA),REGION IV-B (MIMAROPA)
Paroyhog,SANTA MARIA (IMELDA),REGION IV-B (MIMAROPA)
Santo Niño,SANTA MARIA (IMELDA),REGION IV-B (MIMAROPA)
San Isidro,SANTA MARIA (IMELDA),REGION IV-B (MIMAROPA)
Agot,BOAC (Capital),REGION IV-B (MIMAROPA)
Agumaymayan,BOAC (Capital),REGION IV-B (MIMAROPA)
Amoingon,BOAC (Capital),REGION IV-B (MIMAROPA)
Apitong,BOAC (Capital),REGION IV-B (MIMAROPA)
Balagasan,BOAC (Capital),REGION IV-B (MIMAROPA)
Balaring,BOAC (Capital),REGION IV-B (MIMAROPA)
Balimbing,BOAC (Capital),REGION IV-B (MIMAROPA)
Balogo,BOAC (Capital),REGION IV-B (MIMAROPA)
Bangbangalon,BOAC (Capital),REGION IV-B (MIMAROPA)
Bamban,BOAC (Capital),REGION IV-B (MIMAROPA)
Bantad,BOAC (Capital),REGION IV-B (MIMAROPA)
Bantay,BOAC (Capital),REGION IV-B (MIMAROPA)
Bayuti,BOAC (Capital),REGION IV-B (MIMAROPA)
Binunga,BOAC (Capital),REGION IV-B (MIMAROPA)
Boi,BOAC (Capital),REGION IV-B (MIMAROPA)
Boton,BOAC (Capital),REGION IV-B (MIMAROPA)
Buliasnin,BOAC (Capital),REGION IV-B (MIMAROPA)
Bunganay,BOAC (Capital),REGION IV-B (MIMAROPA)
Maligaya,BOAC (Capital),REGION IV-B (MIMAROPA)
Caganhao,BOAC (Capital),REGION IV-B (MIMAROPA)
Canat,BOAC (Capital),REGION IV-B (MIMAROPA)
Catubugan,BOAC (Capital),REGION IV-B (MIMAROPA)
Cawit,BOAC (Capital),REGION IV-B (MIMAROPA)
Daig,BOAC (Capital),REGION IV-B (MIMAROPA)
Daypay,BOAC (Capital),REGION IV-B (MIMAROPA)
Duyay,BOAC (Capital),REGION IV-B (MIMAROPA)
Ihatub,BOAC (Capital),REGION IV-B (MIMAROPA)
Isok II Pob. (Kalamias),BOAC (Capital),REGION IV-B (MIMAROPA)
Hinapulan,BOAC (Capital),REGION IV-B (MIMAROPA)
Laylay,BOAC (Capital),REGION IV-B (MIMAROPA)
Lupac,BOAC (Capital),REGION IV-B (MIMAROPA)
Mahinhin,BOAC (Capital),REGION IV-B (MIMAROPA)
Mainit,BOAC (Capital),REGION IV-B (MIMAROPA)
Malbog,BOAC (Capital),REGION IV-B (MIMAROPA)
Malusak (Pob.),BOAC (Capital),REGION IV-B (MIMAROPA)
Mansiwat,BOAC (Capital),REGION IV-B (MIMAROPA)
Mataas Na Bayan (Pob.),BOAC (Capital),REGION IV-B (MIMAROPA)
Maybo,BOAC (Capital),REGION IV-B (MIMAROPA)
Mercado (Pob.),BOAC (Capital),REGION IV-B (MIMAROPA)
Murallon (Pob.),BOAC (Capital),REGION IV-B (MIMAROPA)
Ogbac,BOAC (Capital),REGION IV-B (MIMAROPA)
Pawa,BOAC (Capital),REGION IV-B (MIMAROPA)
Pili,BOAC (Capital),REGION IV-B (MIMAROPA)
Poctoy,BOAC (Capital),REGION IV-B (MIMAROPA)
Poras,BOAC (Capital),REGION IV-B (MIMAROPA)
Puting Buhangin,BOAC (Capital),REGION IV-B (MIMAROPA)
Puyog,BOAC (Capital),REGION IV-B (MIMAROPA)
Sabong,BOAC (Capital),REGION IV-B (MIMAROPA)
San Miguel (Pob.),BOAC (Capital),REGION IV-B (MIMAROPA)
Santol,BOAC (Capital),REGION IV-B (MIMAROPA)
Sawi,BOAC (Capital),REGION IV-B (MIMAROPA)
Tabi,BOAC (Capital),REGION IV-B (MIMAROPA)
Tabigue,BOAC (Capital),REGION IV-B (MIMAROPA)
Tagwak,BOAC (Capital),REGION IV-B (MIMAROPA)
Tambunan,BOAC (Capital),REGION IV-B (MIMAROPA)
Tampus (Pob.),BOAC (Capital),REGION IV-B (MIMAROPA)
Tanza,BOAC (Capital),REGION IV-B (MIMAROPA)
Tugos,BOAC (Capital),REGION IV-B (MIMAROPA)
Tumagabok,BOAC (Capital),REGION IV-B (MIMAROPA)
Tumapon,BOAC (Capital),REGION IV-B (MIMAROPA)
Isok I (Pob.),BOAC (Capital),REGION IV-B (MIMAROPA)
Balao,ABRA DE ILOG,REGION IV-B (MIMAROPA)
Cabacao,ABRA DE ILOG,REGION IV-B (MIMAROPA)
Lumangbayan,ABRA DE ILOG,REGION IV-B (MIMAROPA)
Poblacion,ABRA DE ILOG,REGION IV-B (MIMAROPA)
San Vicente,ABRA DE ILOG,REGION IV-B (MIMAROPA)
Tibag,ABRA DE ILOG,REGION IV-B (MIMAROPA)
Udalo (Camurong),ABRA DE ILOG,REGION IV-B (MIMAROPA)
Wawa,ABRA DE ILOG,REGION IV-B (MIMAROPA)
Armado,ABRA DE ILOG,REGION IV-B (MIMAROPA)
Alag,BACO,REGION IV-B (MIMAROPA)
Bangkatan,BACO,REGION IV-B (MIMAROPA)
Burbuli,BACO,REGION IV-B (MIMAROPA)
Catwiran I,BACO,REGION IV-B (MIMAROPA)
Catwiran II,BACO,REGION IV-B (MIMAROPA)
Dulangan I,BACO,REGION IV-B (MIMAROPA)
Dulangan II,BACO,REGION IV-B (MIMAROPA)
Lumang Bayan,BACO,REGION IV-B (MIMAROPA)
Malapad,BACO,REGION IV-B (MIMAROPA)
Mangangan I,BACO,REGION IV-B (MIMAROPA)
Mangangan II,BACO,REGION IV-B (MIMAROPA)
Mayabig,BACO,REGION IV-B (MIMAROPA)
Pambisan,BACO,REGION IV-B (MIMAROPA)
Pulang-Tubig,BACO,REGION IV-B (MIMAROPA)
Putican-Cabulo,BACO,REGION IV-B (MIMAROPA)
San Andres,BACO,REGION IV-B (MIMAROPA)
San Ignacio (Dulangan III),BACO,REGION IV-B (MIMAROPA)
Santa Cruz,BACO,REGION IV-B (MIMAROPA)
Santa Rosa I,BACO,REGION IV-B (MIMAROPA)
Santa Rosa II,BACO,REGION IV-B (MIMAROPA)
Tabon-tabon,BACO,REGION IV-B (MIMAROPA)
Tagumpay,BACO,REGION IV-B (MIMAROPA)
Water,BACO,REGION IV-B (MIMAROPA)
Baras (Mangyan Minority),BACO,REGION IV-B (MIMAROPA)
Bayanan,BACO,REGION IV-B (MIMAROPA)
Lantuyang (Mangyan Minority),BACO,REGION IV-B (MIMAROPA)
Poblacion,BACO,REGION IV-B (MIMAROPA)
Apo-Aporawan,ABORLAN,REGION IV-B (MIMAROPA)
Apoc-apoc,ABORLAN,REGION IV-B (MIMAROPA)
Aporawan,ABORLAN,REGION IV-B (MIMAROPA)
Barake,ABORLAN,REGION IV-B (MIMAROPA)
Cabigaan,ABORLAN,REGION IV-B (MIMAROPA)
Gogognan,ABORLAN,REGION IV-B (MIMAROPA)
Iraan,ABORLAN,REGION IV-B (MIMAROPA)
Isaub,ABORLAN,REGION IV-B (MIMAROPA)
Jose Rizal,ABORLAN,REGION IV-B (MIMAROPA)
Mabini,ABORLAN,REGION IV-B (MIMAROPA)
Magbabadil,ABORLAN,REGION IV-B (MIMAROPA)
Plaridel,ABORLAN,REGION IV-B (MIMAROPA)
Ramon Magsaysay,ABORLAN,REGION IV-B (MIMAROPA)
Sagpangan,ABORLAN,REGION IV-B (MIMAROPA)
San Juan,ABORLAN,REGION IV-B (MIMAROPA)
Tagpait,ABORLAN,REGION IV-B (MIMAROPA)
Tigman,ABORLAN,REGION IV-B (MIMAROPA)
Poblacion,ABORLAN,REGION IV-B (MIMAROPA)
Culandanum,ABORLAN,REGION IV-B (MIMAROPA)
Bonlao,ALCANTARA,REGION IV-B (MIMAROPA)
Calagonsao,ALCANTARA,REGION IV-B (MIMAROPA)
Camili,ALCANTARA,REGION IV-B (MIMAROPA)
Camod-Om,ALCANTARA,REGION IV-B (MIMAROPA)
Madalag,ALCANTARA,REGION IV-B (MIMAROPA)
Poblacion,ALCANTARA,REGION IV-B (MIMAROPA)
San Isidro,ALCANTARA,REGION IV-B (MIMAROPA)
Tugdan,ALCANTARA,REGION IV-B (MIMAROPA)
Bagsik,ALCANTARA,REGION IV-B (MIMAROPA)
Gui-ob,ALCANTARA,REGION IV-B (MIMAROPA)
Lawan,ALCANTARA,REGION IV-B (MIMAROPA)
San Roque,ALCANTARA,REGION IV-B (MIMAROPA)
Anoling,CAMALIG,REGION V (Bicol Region)
Baligang,CAMALIG,REGION V (Bicol Region)
Bantonan,CAMALIG,REGION V (Bicol Region)
Bariw,CAMALIG,REGION V (Bicol Region)
Binanderahan,CAMALIG,REGION V (Bicol Region)
Binitayan,CAMALIG,REGION V (Bicol Region)
Bongabong,CAMALIG,REGION V (Bicol Region)
Cabagñan,CAMALIG,REGION V (Bicol Region)
Cabraran Pequeño,CAMALIG,REGION V (Bicol Region)
Calabidongan,CAMALIG,REGION V (Bicol Region)
Comun,CAMALIG,REGION V (Bicol Region)
Cotmon,CAMALIG,REGION V (Bicol Region)
Del Rosario,CAMALIG,REGION V (Bicol Region)
Gapo,CAMALIG,REGION V (Bicol Region)
Gotob,CAMALIG,REGION V (Bicol Region)
Ilawod,CAMALIG,REGION V (Bicol Region)
Iluluan,CAMALIG,REGION V (Bicol Region)
Libod,CAMALIG,REGION V (Bicol Region)
Ligban,CAMALIG,REGION V (Bicol Region)
Mabunga,CAMALIG,REGION V (Bicol Region)
Magogon,CAMALIG,REGION V (Bicol Region)
Manawan,CAMALIG,REGION V (Bicol Region)
Maninila,CAMALIG,REGION V (Bicol Region)
Mina,CAMALIG,REGION V (Bicol Region)
Miti,CAMALIG,REGION V (Bicol Region)
Palanog,CAMALIG,REGION V (Bicol Region)
Panoypoy,CAMALIG,REGION V (Bicol Region)
Pariaan,CAMALIG,REGION V (Bicol Region)
Quinartilan,CAMALIG,REGION V (Bicol Region)
Quirangay,CAMALIG,REGION V (Bicol Region)
Quitinday,CAMALIG,REGION V (Bicol Region)
Salugan,CAMALIG,REGION V (Bicol Region)
Solong,CAMALIG,REGION V (Bicol Region)
Sua,CAMALIG,REGION V (Bicol Region)
Sumlang,CAMALIG,REGION V (Bicol Region)
Tagaytay,CAMALIG,REGION V (Bicol Region)
Tagoytoy,CAMALIG,REGION V (Bicol Region)
Taladong,CAMALIG,REGION V (Bicol Region)
Taloto,CAMALIG,REGION V (Bicol Region)
Taplacon,CAMALIG,REGION V (Bicol Region)
Tinago,CAMALIG,REGION V (Bicol Region)
Tumpa,CAMALIG,REGION V (Bicol Region)
Barangay 1 (Pob.),CAMALIG,REGION V (Bicol Region)
Barangay 2 (Pob.),CAMALIG,REGION V (Bicol Region)
Barangay 3 (Pob.),CAMALIG,REGION V (Bicol Region)
Barangay 4 (Pob.),CAMALIG,REGION V (Bicol Region)
Barangay 5 (Pob.),CAMALIG,REGION V (Bicol Region)
Barangay 6 (Pob.),CAMALIG,REGION V (Bicol Region)
Barangay 7 (Pob.),CAMALIG,REGION V (Bicol Region)
Caguiba,CAMALIG,REGION V (Bicol Region)
Alcala,DARAGA (LOCSIN),REGION V (Bicol Region)
Alobo,DARAGA (LOCSIN),REGION V (Bicol Region)
Anislag,DARAGA (LOCSIN),REGION V (Bicol Region)
Bagumbayan,DARAGA (LOCSIN),REGION V (Bicol Region)
Balinad,DARAGA (LOCSIN),REGION V (Bicol Region)
Bañadero,DARAGA (LOCSIN),REGION V (Bicol Region)
Bañag,DARAGA (LOCSIN),REGION V (Bicol Region)
Bascaran,DARAGA (LOCSIN),REGION V (Bicol Region)
Bigao,DARAGA (LOCSIN),REGION V (Bicol Region)
Binitayan,DARAGA (LOCSIN),REGION V (Bicol Region)
Bongalon,DARAGA (LOCSIN),REGION V (Bicol Region)
Budiao,DARAGA (LOCSIN),REGION V (Bicol Region)
Burgos,DARAGA (LOCSIN),REGION V (Bicol Region)
Busay,DARAGA (LOCSIN),REGION V (Bicol Region)
Cullat,DARAGA (LOCSIN),REGION V (Bicol Region)
Canaron,DARAGA (LOCSIN),REGION V (Bicol Region)
Dela Paz,DARAGA (LOCSIN),REGION V (Bicol Region)
Dinoronan,DARAGA (LOCSIN),REGION V (Bicol Region)
Gabawan,DARAGA (LOCSIN),REGION V (Bicol Region)
Gapo,DARAGA (LOCSIN),REGION V (Bicol Region)
Ibaugan,DARAGA (LOCSIN),REGION V (Bicol Region)
Ilawod Area Pob. (Dist. 2),DARAGA (LOCSIN),REGION V (Bicol Region)
Inarado,DARAGA (LOCSIN),REGION V (Bicol Region)
Kidaco,DARAGA (LOCSIN),REGION V (Bicol Region)
Kilicao,DARAGA (LOCSIN),REGION V (Bicol Region)
Kimantong,DARAGA (LOCSIN),REGION V (Bicol Region)
Kinawitan,DARAGA (LOCSIN),REGION V (Bicol Region)
Kiwalo,DARAGA (LOCSIN),REGION V (Bicol Region)
Lacag,DARAGA (LOCSIN),REGION V (Bicol Region)
Mabini,DARAGA (LOCSIN),REGION V (Bicol Region)
Malabog,DARAGA (LOCSIN),REGION V (Bicol Region)
Malobago,DARAGA (LOCSIN),REGION V (Bicol Region)
Maopi,DARAGA (LOCSIN),REGION V (Bicol Region)
Market Area Pob. (Dist. 1),DARAGA (LOCSIN),REGION V (Bicol Region)
Maroroy,DARAGA (LOCSIN),REGION V (Bicol Region)
Matnog,DARAGA (LOCSIN),REGION V (Bicol Region)
Mayon,DARAGA (LOCSIN),REGION V (Bicol Region)
Mi-isi,DARAGA (LOCSIN),REGION V (Bicol Region)
Nabasan,DARAGA (LOCSIN),REGION V (Bicol Region)
Namantao,DARAGA (LOCSIN),REGION V (Bicol Region)
Pandan,DARAGA (LOCSIN),REGION V (Bicol Region)
Peñafrancia,DARAGA (LOCSIN),REGION V (Bicol Region)
Sagpon,DARAGA (LOCSIN),REGION V (Bicol Region)
Salvacion,DARAGA (LOCSIN),REGION V (Bicol Region)
San Rafael,DARAGA (LOCSIN),REGION V (Bicol Region)
San Ramon,DARAGA (LOCSIN),REGION V (Bicol Region)
San Roque,DARAGA (LOCSIN),REGION V (Bicol Region)
San Vicente Grande,DARAGA (LOCSIN),REGION V (Bicol Region)
San Vicente Pequeño,DARAGA (LOCSIN),REGION V (Bicol Region)
Sipi,DARAGA (LOCSIN),REGION V (Bicol Region)
Tabon-tabon,DARAGA (LOCSIN),REGION V (Bicol Region)
Tagas,DARAGA (LOCSIN),REGION V (Bicol Region)
Talahib,DARAGA (LOCSIN),REGION V (Bicol Region)
Villahermosa,DARAGA (LOCSIN),REGION V (Bicol Region)
Agpay,GUINOBATAN,REGION V (Bicol Region)
Balite,GUINOBATAN,REGION V (Bicol Region)
Banao,GUINOBATAN,REGION V (Bicol Region)
Batbat,GUINOBATAN,REGION V (Bicol Region)
Binogsacan Lower,GUINOBATAN,REGION V (Bicol Region)
Bololo,GUINOBATAN,REGION V (Bicol Region)
Bubulusan,GUINOBATAN,REGION V (Bicol Region)
Marcial O. Rañola (Cabaloaon),GUINOBATAN,REGION V (Bicol Region)
Calzada,GUINOBATAN,REGION V (Bicol Region)
Catomag,GUINOBATAN,REGION V (Bicol Region)
Doña Mercedes,GUINOBATAN,REGION V (Bicol Region)
Doña Tomasa (Magatol),GUINOBATAN,REGION V (Bicol Region)
Ilawod,GUINOBATAN,REGION V (Bicol Region)
Inamnan Pequeño,GUINOBATAN,REGION V (Bicol Region)
Inamnan Grande,GUINOBATAN,REGION V (Bicol Region)
Inascan,GUINOBATAN,REGION V (Bicol Region)
Iraya,GUINOBATAN,REGION V (Bicol Region)
Lomacao,GUINOBATAN,REGION V (Bicol Region)
Maguiron,GUINOBATAN,REGION V (Bicol Region)
Maipon,GUINOBATAN,REGION V (Bicol Region)
Malabnig,GUINOBATAN,REGION V (Bicol Region)
Malipo,GUINOBATAN,REGION V (Bicol Region)
Malobago,GUINOBATAN,REGION V (Bicol Region)
Maninila,GUINOBATAN,REGION V (Bicol Region)
Mapaco,GUINOBATAN,REGION V (Bicol Region)
Masarawag,GUINOBATAN,REGION V (Bicol Region)
Mauraro,GUINOBATAN,REGION V (Bicol Region)
Minto,GUINOBATAN,REGION V (Bicol Region)
Morera,GUINOBATAN,REGION V (Bicol Region)
Muladbucad Pequeño,GUINOBATAN,REGION V (Bicol Region)
Muladbucad Grande,GUINOBATAN,REGION V (Bicol Region)
Ongo,GUINOBATAN,REGION V (Bicol Region)
Palanas,GUINOBATAN,REGION V (Bicol Region)
Poblacion,GUINOBATAN,REGION V (Bicol Region)
Pood,GUINOBATAN,REGION V (Bicol Region)
Quitago,GUINOBATAN,REGION V (Bicol Region)
Quibongbongan,GUINOBATAN,REGION V (Bicol Region)
San Francisco,GUINOBATAN,REGION V (Bicol Region)
San Jose (Ogsong),GUINOBATAN,REGION V (Bicol Region)
San Rafael,GUINOBATAN,REGION V (Bicol Region)
Sinungtan,GUINOBATAN,REGION V (Bicol Region)
Tandarora,GUINOBATAN,REGION V (Bicol Region)
Travesia,GUINOBATAN,REGION V (Bicol Region)
Binogsacan Upper,GUINOBATAN,REGION V (Bicol Region)
Bagacay,JOVELLAR,REGION V (Bicol Region)
Rizal Pob. (Bgy. 1),JOVELLAR,REGION V (Bicol Region)
Mabini Pob. (Bgy. 2),JOVELLAR,REGION V (Bicol Region)
Plaza Pob. (Bgy. 3),JOVELLAR,REGION V (Bicol Region)
Magsaysay Pob (Bgy. 4),JOVELLAR,REGION V (Bicol Region)
Calzada Pob. (Bgy. 7),JOVELLAR,REGION V (Bicol Region)
Quitinday Pob. (Bgy. 8),JOVELLAR,REGION V (Bicol Region)
White Deer Pob. (Bgy. 9),JOVELLAR,REGION V (Bicol Region)
Bautista,JOVELLAR,REGION V (Bicol Region)
Cabraran,JOVELLAR,REGION V (Bicol Region)
Del Rosario,JOVELLAR,REGION V (Bicol Region)
Estrella,JOVELLAR,REGION V (Bicol Region)
Florista,JOVELLAR,REGION V (Bicol Region)
Mamlad,JOVELLAR,REGION V (Bicol Region)
Maogog,JOVELLAR,REGION V (Bicol Region)
Mercado Pob. (Bgy. 5),JOVELLAR,REGION V (Bicol Region)
Salvacion,JOVELLAR,REGION V (Bicol Region)
San Isidro,JOVELLAR,REGION V (Bicol Region)
San Roque,JOVELLAR,REGION V (Bicol Region)
San Vicente,JOVELLAR,REGION V (Bicol Region)
Sinagaran,JOVELLAR,REGION V (Bicol Region)
Villa Paz,JOVELLAR,REGION V (Bicol Region)
Aurora Pob. (Bgy. 6),JOVELLAR,REGION V (Bicol Region)
Bgy. 47 - Arimbay,LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 64 - Bagacay (Bgy. 41 Bagacay),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 48 - Bagong Abre (Bgy. 42),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 66 - Banquerohan (Bgy. 43),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 11 - Maoyod Pob. (Bgy. 10 & 11),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 12 - Tula-tula (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 13 - Ilawod West Pob. (Ilawod 1),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 14 - Ilawod Pob. (Ilawod 2),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 15 - Ilawod East Pob. (Ilawod 3),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 16 - Kawit-East Washington Drive (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
"Bgy. 17 - Rizal Sreet., Ilawod (Pob.)",LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 19 - Cabagñan,LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 18 - Cabagñan West (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 21 - Binanuahan West (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 22 - Binanuahan East (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 23 - Imperial Court Subd. (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 20 - Cabagñan East (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 25 - Lapu-lapu (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 26 - Dinagaan (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 27 - Victory Village South (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 28 - Victory Village North (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 29 - Sabang (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 36 - Kapantawan (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 30 - Pigcale (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 31 - Centro-Baybay (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 33 - PNR-Peñaranda St.-Iraya (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 34 - Oro Site-Magallanes St. (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 35 - Tinago (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 37 - Bitano (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 39 - Bonot (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 4 - Sagpon Pob. (Sagpon 1),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 5 - Sagmin Pob. (Sagpon 2),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 6 - Bañadero Pob. (Sagpon 3),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 7 - Baño (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 8 - Bagumbayan (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 9 - Pinaric (Pob.),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 67 - Bariis (Bgy. 46),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 49 - Bigaa (Bgy. 44),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 41 - Bogtong (Bgy. 45),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 53 - Bonga (Bgy. 48),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 69 - Buenavista (Bgy.47),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 51 - Buyuan (Bgy. 49),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 70 - Cagbacong (Bgy. 50),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 40 - Cruzada (Bgy. 52),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 57 - Dap-dap (Bgy. 69),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 45 - Dita (Bgy. 51),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 55 - Estanza (Bgy. 53),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 38 - Gogon (Bgy. 54),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 62 - Homapon (Bgy. 55),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 65 - Imalnod (Bgy. 57),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 54 - Mabinit (Bgy. 59),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 63 - Mariawa (Bgy. 56),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 61 - Maslog (Bgy. 58),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 50 - Padang (Bgy. 60),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 44 - Pawa (Bgy. 61),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 59 - Puro (Bgy. 63),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 42 - Rawis (Bgy. 65),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 68 - San Francisco (Bgy. 62),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 46 - San Joaquin (Bgy. 64),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 32 - San Roque (Bgy. 66),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 43 - Tamaoyan (Bgy. 67),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 56 - Taysan (Bgy. 68),LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 52 - Matanag,LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 10 - Cabugao,LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 24 - Rizal Street,LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 58 - Buragwis,LEGAZPI CITY (Capital),REGION V (Bicol Region)
Bgy. 60 - Lamba,LEGAZPI CITY (Capital),REGION V (Bicol Region)
Alongong,LIBON,REGION V (Bicol Region)
Apud,LIBON,REGION V (Bicol Region)
Bacolod,LIBON,REGION V (Bicol Region)
Zone I (Pob.),LIBON,REGION V (Bicol Region)
Zone II (Pob.),LIBON,REGION V (Bicol Region)
Zone III (Pob.),LIBON,REGION V (Bicol Region)
Zone IV (Pob.),LIBON,REGION V (Bicol Region)
Zone V (Pob.),LIBON,REGION V (Bicol Region)
Zone VI (Pob.),LIBON,REGION V (Bicol Region)
Zone VII (Pob.),LIBON,REGION V (Bicol Region)
Bariw,LIBON,REGION V (Bicol Region)
Bonbon,LIBON,REGION V (Bicol Region)
Buga,LIBON,REGION V (Bicol Region)
Bulusan,LIBON,REGION V (Bicol Region)
Burabod,LIBON,REGION V (Bicol Region)
Caguscos,LIBON,REGION V (Bicol Region)
East Carisac,LIBON,REGION V (Bicol Region)
West Carisac,LIBON,REGION V (Bicol Region)
