BRGY_CODE,REGION,MUNICIPALITY,PROVINCE,BRGY,URBANITY,,,
97206014,MIN,ZAMBOANGA DEL NORTE,LILOY,Kayok,RURAL,#REF!,0,0
97206015,MIN,ZAMBOANGA DEL NORTE,LILOY,Lamao,RURAL,#REF!,0,0
97206017,MIN,ZAMBOANGA DEL NORTE,LILOY,La Libertad (Mawal),RURAL,#REF!,0,0
97206020,MIN,ZAMBOANGA DEL NORTE,LILOY,Panabang,RURAL,#REF!,0,0
97206021,MIN,ZAMBOANGA DEL NORTE,LILOY,Patawag,RURAL,#REF!,0,0
97206022,MIN,ZAMBOANGA DEL NORTE,LILOY,Punta,RURAL,#REF!,0,0
97206023,MIN,ZAMBOANGA DEL NORTE,LILOY,San Isidro,RURAL,#REF!,0,0
97206024,MIN,ZAMBOANGA DEL NORTE,LILOY,San Francisco,RURAL,#REF!,0,0
97206025,MIN,ZAMBOANGA DEL NORTE,LILOY,San Miguel,RURAL,#REF!,0,0
97206026,MIN,ZAMBOANGA DEL NORTE,LILOY,Santa Cruz,RURAL,#REF!,0,0
97206027,MIN,ZAMBOANGA DEL NORTE,LILOY,Santo Niño,RURAL,#REF!,0,0
97206028,MIN,ZAMBOANGA DEL NORTE,LILOY,Silucap,RURAL,#REF!,0,0
97206031,MIN,ZAMBOANGA DEL NORTE,LILOY,Tapican,RURAL,#REF!,0,0
97206032,MIN,ZAMBOANGA DEL NORTE,LILOY,Timan,RURAL,#REF!,0,0
97206033,MIN,ZAMBOANGA DEL NORTE,LILOY,Villa M. Tejero,RURAL,#REF!,0,0
97206034,MIN,ZAMBOANGA DEL NORTE,LILOY,Dela Paz,RURAL,#REF!,0,0
97206035,MIN,ZAMBOANGA DEL NORTE,LILOY,El Paraiso,RURAL,#REF!,0,0
97206036,MIN,ZAMBOANGA DEL NORTE,LILOY,Ganase,RURAL,#REF!,0,0
97206037,MIN,ZAMBOANGA DEL NORTE,LILOY,Mabuhay,RURAL,#REF!,0,0
97206038,MIN,ZAMBOANGA DEL NORTE,LILOY,Maigang,RURAL,#REF!,0,0
97206039,MIN,ZAMBOANGA DEL NORTE,LILOY,Malila,RURAL,#REF!,0,0
97206040,MIN,ZAMBOANGA DEL NORTE,LILOY,Mauswagon,RURAL,#REF!,0,0
97206041,MIN,ZAMBOANGA DEL NORTE,LILOY,New Bethlehem,RURAL,#REF!,0,0
97206042,MIN,ZAMBOANGA DEL NORTE,LILOY,Overview,RURAL,#REF!,0,0
97206043,MIN,ZAMBOANGA DEL NORTE,LILOY,San Roque,RURAL,#REF!,0,0
97206044,MIN,ZAMBOANGA DEL NORTE,LILOY,Villa Calixto Sudiacal,RURAL,#REF!,0,0
97206045,MIN,ZAMBOANGA DEL NORTE,LILOY,Canaan,RURAL,#REF!,0,0
97207002,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Dipane,RURAL,#REF!,0,0
97207003,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Disakan,RURAL,#REF!,0,0
97207004,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Gupot,RURAL,#REF!,0,0
97207005,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Libuton,RURAL,#REF!,0,0
97207006,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Linay,RURAL,#REF!,0,0
97207007,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Lupasang,RURAL,#REF!,0,0
97207010,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Mate,RURAL,#REF!,0,0
97207011,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Poblacion,RURAL,#REF!,0,0
97207013,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Saluyong,RURAL,#REF!,0,0
97207014,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Serongan,RURAL,#REF!,0,0
97207018,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Villaramos,RURAL,#REF!,0,0
97207019,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Don Jose Aguirre,RURAL,#REF!,0,0
97207020,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Lingatongan,RURAL,#REF!,0,0
97207021,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Meses,RURAL,#REF!,0,0
97207022,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Palaranan,RURAL,#REF!,0,0
97207023,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Pangandao,RURAL,#REF!,0,0
97207024,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Patagan,RURAL,#REF!,0,0
97207025,MIN,ZAMBOANGA DEL NORTE,MANUKAN,San Antonio,RURAL,#REF!,0,0
97207026,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Upper Disakan,RURAL,#REF!,0,0
97207027,MIN,ZAMBOANGA DEL NORTE,MANUKAN,East Poblacion,RURAL,#REF!,0,0
97207028,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Punta Blanca,RURAL,#REF!,0,0
97207029,MIN,ZAMBOANGA DEL NORTE,MANUKAN,Suisayan,RURAL,#REF!,0,0
97208001,MIN,ZAMBOANGA DEL NORTE,MUTIA,Alvenda,RURAL,#REF!,0,0
97208002,MIN,ZAMBOANGA DEL NORTE,MUTIA,Buenasuerte,RURAL,#REF!,0,0
97208003,MIN,ZAMBOANGA DEL NORTE,MUTIA,Diland,RURAL,#REF!,0,0
97208004,MIN,ZAMBOANGA DEL NORTE,MUTIA,Diolen,RURAL,#REF!,0,0
97208005,MIN,ZAMBOANGA DEL NORTE,MUTIA,Head Tipan,RURAL,#REF!,0,0
97208006,MIN,ZAMBOANGA DEL NORTE,MUTIA,New Casul,RURAL,#REF!,0,0
97208007,MIN,ZAMBOANGA DEL NORTE,MUTIA,Newland,RURAL,#REF!,0,0
97208008,MIN,ZAMBOANGA DEL NORTE,MUTIA,New Siquijor,RURAL,#REF!,0,0
97208009,MIN,ZAMBOANGA DEL NORTE,MUTIA,Paso Rio,RURAL,#REF!,0,0
97208010,MIN,ZAMBOANGA DEL NORTE,MUTIA,Poblacion,RURAL,#REF!,0,0
97208011,MIN,ZAMBOANGA DEL NORTE,MUTIA,San Miguel,RURAL,#REF!,0,0
97208012,MIN,ZAMBOANGA DEL NORTE,MUTIA,Tinglan,RURAL,#REF!,0,0
97208013,MIN,ZAMBOANGA DEL NORTE,MUTIA,Totongon,RURAL,#REF!,0,0
97208014,MIN,ZAMBOANGA DEL NORTE,MUTIA,Tubac,RURAL,#REF!,0,0
97208015,MIN,ZAMBOANGA DEL NORTE,MUTIA,Unidos,RURAL,#REF!,0,0
97208016,MIN,ZAMBOANGA DEL NORTE,MUTIA,Santo Tomas,RURAL,#REF!,0,0
97209001,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Adante,RURAL,#REF!,0,0
97209002,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Bacuyong,RURAL,#REF!,0,0
97209003,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Bagong Silang,RURAL,#REF!,0,0
97209004,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Calican,RURAL,#REF!,0,0
97209005,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Ubay (Daan Tipan),RURAL,#REF!,0,0
97209006,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Del Pilar,RURAL,#REF!,0,0
97209007,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Dilawa,RURAL,#REF!,0,0
97209008,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Desin,RURAL,#REF!,0,0
97209009,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Dionum,RURAL,#REF!,0,0
97209010,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Lapu-lapu,RURAL,#REF!,0,0
97209011,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Lower Gumay,RURAL,#REF!,0,0
97209012,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Luzvilla,RURAL,#REF!,0,0
97209013,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Poblacion North,URBAN,#REF!,0,0
97209015,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Santa Fe,RURAL,#REF!,0,0
97209016,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Segabe,RURAL,#REF!,0,0
97209017,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Sikitan,RURAL,#REF!,0,0
97209018,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Silano,RURAL,#REF!,0,0
97209019,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Teresita,RURAL,#REF!,0,0
97209020,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Tinaytayan,RURAL,#REF!,0,0
97209022,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Upper Gumay,RURAL,#REF!,0,0
97209023,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Villarico,RURAL,#REF!,0,0
97209024,MIN,ZAMBOANGA DEL NORTE,PIÑAN (NEW PIÑAN),Poblacion South,RURAL,#REF!,0,0
97210001,MIN,ZAMBOANGA DEL NORTE,POLANCO,Anastacio,RURAL,#REF!,0,0
97210002,MIN,ZAMBOANGA DEL NORTE,POLANCO,Bandera,RURAL,#REF!,0,0
97210003,MIN,ZAMBOANGA DEL NORTE,POLANCO,Bethlehem,RURAL,#REF!,0,0
97210004,MIN,ZAMBOANGA DEL NORTE,POLANCO,Dangi,RURAL,#REF!,0,0
97210005,MIN,ZAMBOANGA DEL NORTE,POLANCO,Dansullan,RURAL,#REF!,0,0
97210006,MIN,ZAMBOANGA DEL NORTE,POLANCO,De Venta Perla,RURAL,#REF!,0,0
97210007,MIN,ZAMBOANGA DEL NORTE,POLANCO,Guinles,RURAL,#REF!,0,0
97210008,MIN,ZAMBOANGA DEL NORTE,POLANCO,Isis,RURAL,#REF!,0,0
97210009,MIN,ZAMBOANGA DEL NORTE,POLANCO,Labrador (Prinda),RURAL,#REF!,0,0
97210010,MIN,ZAMBOANGA DEL NORTE,POLANCO,Lapayanbaja,RURAL,#REF!,0,0
97210011,MIN,ZAMBOANGA DEL NORTE,POLANCO,Letapan,RURAL,#REF!,0,0
97210012,MIN,ZAMBOANGA DEL NORTE,POLANCO,Linabo,RURAL,#REF!,0,0
97210013,MIN,ZAMBOANGA DEL NORTE,POLANCO,Lingasad,RURAL,#REF!,0,0
97210014,MIN,ZAMBOANGA DEL NORTE,POLANCO,Macleodes,RURAL,#REF!,0,0
97210015,MIN,ZAMBOANGA DEL NORTE,POLANCO,Magangon,RURAL,#REF!,0,0
97210016,MIN,ZAMBOANGA DEL NORTE,POLANCO,Maligaya,RURAL,#REF!,0,0
97210017,MIN,ZAMBOANGA DEL NORTE,POLANCO,Milad,RURAL,#REF!,0,0
97210018,MIN,ZAMBOANGA DEL NORTE,POLANCO,New Lebangon,RURAL,#REF!,0,0
97210019,MIN,ZAMBOANGA DEL NORTE,POLANCO,New Sicayab,RURAL,#REF!,0,0
97210020,MIN,ZAMBOANGA DEL NORTE,POLANCO,Obay,RURAL,#REF!,0,0
97210021,MIN,ZAMBOANGA DEL NORTE,POLANCO,Pian,RURAL,#REF!,0,0
97210022,MIN,ZAMBOANGA DEL NORTE,POLANCO,Poblacion South,RURAL,#REF!,0,0
97210023,MIN,ZAMBOANGA DEL NORTE,POLANCO,San Antonio (Paetan),RURAL,#REF!,0,0
97210024,MIN,ZAMBOANGA DEL NORTE,POLANCO,San Miguel (Loboc),RURAL,#REF!,0,0
97210025,MIN,ZAMBOANGA DEL NORTE,POLANCO,San Pedro,RURAL,#REF!,0,0
97210026,MIN,ZAMBOANGA DEL NORTE,POLANCO,Santo Niño (Lantoy),RURAL,#REF!,0,0
97210027,MIN,ZAMBOANGA DEL NORTE,POLANCO,Silawe,RURAL,#REF!,0,0
97210028,MIN,ZAMBOANGA DEL NORTE,POLANCO,Sianib,RURAL,#REF!,0,0
97210029,MIN,ZAMBOANGA DEL NORTE,POLANCO,Villahermosa,RURAL,#REF!,0,0
97210030,MIN,ZAMBOANGA DEL NORTE,POLANCO,Poblacion North,RURAL,#REF!,0,0
97211001,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Balubo,RURAL,#REF!,0,0
97211002,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Canibongan,RURAL,#REF!,0,0
97211003,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Capase,RURAL,#REF!,0,0
97211004,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Denoman,RURAL,#REF!,0,0
97211005,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Dohinob,RURAL,#REF!,0,0
97211006,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Langatian,URBAN,#REF!,0,0
97211007,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Lipakan,RURAL,#REF!,0,0
97211008,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Marupay,RURAL,#REF!,0,0
97211009,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Moliton,RURAL,#REF!,0,0
97211010,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Nabilid,RURAL,#REF!,0,0
97211011,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Pangologon,RURAL,#REF!,0,0
97211012,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Piñalan,RURAL,#REF!,0,0
97211013,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Piñamar,RURAL,#REF!,0,0
97211014,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Sebod,RURAL,#REF!,0,0
97211015,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Tanayan,RURAL,#REF!,0,0
97211017,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Villahermoso,RURAL,#REF!,0,0
97211018,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Banbanan,RURAL,#REF!,0,0
97211019,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Cape,RURAL,#REF!,0,0
97211020,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Galokso,RURAL,#REF!,0,0
97211021,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Gubat,RURAL,#REF!,0,0
97211022,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Irasan,RURAL,#REF!,0,0
97211023,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Labakid,RURAL,#REF!,0,0
97211024,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Panampalay,RURAL,#REF!,0,0
97211025,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Piao,RURAL,#REF!,0,0
97211026,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Pongolan,RURAL,#REF!,0,0
97211027,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Salisig,RURAL,#REF!,0,0
97211028,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Sibatog,RURAL,#REF!,0,0
97211029,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Situbo,RURAL,#REF!,0,0
97211030,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Tantingon,RURAL,#REF!,0,0
97211031,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Upper Irasan,URBAN,#REF!,0,0
97211032,MIN,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Upper Minang,RURAL,#REF!,0,0
97212001,MIN,ZAMBOANGA DEL NORTE,RIZAL,Birayan,RURAL,#REF!,0,0
97212002,MIN,ZAMBOANGA DEL NORTE,RIZAL,Damasing,RURAL,#REF!,0,0
97212003,MIN,ZAMBOANGA DEL NORTE,RIZAL,La Esperanza,RURAL,#REF!,0,0
97212004,MIN,ZAMBOANGA DEL NORTE,RIZAL,Mabuhay,RURAL,#REF!,0,0
97212005,MIN,ZAMBOANGA DEL NORTE,RIZAL,Mabunao,RURAL,#REF!,0,0
97212006,MIN,ZAMBOANGA DEL NORTE,RIZAL,North Mapang,URBAN,#REF!,0,0
97212007,MIN,ZAMBOANGA DEL NORTE,RIZAL,Mitimos,RURAL,#REF!,0,0
97212008,MIN,ZAMBOANGA DEL NORTE,RIZAL,Nangca,RURAL,#REF!,0,0
97212009,MIN,ZAMBOANGA DEL NORTE,RIZAL,Nangcaan,RURAL,#REF!,0,0
97212010,MIN,ZAMBOANGA DEL NORTE,RIZAL,Napilan,RURAL,#REF!,0,0
97212011,MIN,ZAMBOANGA DEL NORTE,RIZAL,Nasipang,RURAL,#REF!,0,0
97212012,MIN,ZAMBOANGA DEL NORTE,RIZAL,New Dapitan,RURAL,#REF!,0,0
97212013,MIN,ZAMBOANGA DEL NORTE,RIZAL,Nilabo,RURAL,#REF!,0,0
97212014,MIN,ZAMBOANGA DEL NORTE,RIZAL,East Poblacion,RURAL,#REF!,0,0
97212015,MIN,ZAMBOANGA DEL NORTE,RIZAL,Rizalina,RURAL,#REF!,0,0
97212016,MIN,ZAMBOANGA DEL NORTE,RIZAL,San Roque,RURAL,#REF!,0,0
97212017,MIN,ZAMBOANGA DEL NORTE,RIZAL,Sebaca,RURAL,#REF!,0,0
97212018,MIN,ZAMBOANGA DEL NORTE,RIZAL,Sipaon,RURAL,#REF!,0,0
97212019,MIN,ZAMBOANGA DEL NORTE,RIZAL,Tolon,RURAL,#REF!,0,0
97212020,MIN,ZAMBOANGA DEL NORTE,RIZAL,Balubohan,RURAL,#REF!,0,0
97212021,MIN,ZAMBOANGA DEL NORTE,RIZAL,South Mapang,URBAN,#REF!,0,0
97212022,MIN,ZAMBOANGA DEL NORTE,RIZAL,West Poblacion,RURAL,#REF!,0,0
97213001,MIN,ZAMBOANGA DEL NORTE,SALUG,Bacong,URBAN,#REF!,0,0
97213002,MIN,ZAMBOANGA DEL NORTE,SALUG,Balakan,RURAL,#REF!,0,0
97213004,MIN,ZAMBOANGA DEL NORTE,SALUG,Binoni,RURAL,#REF!,0,0
97213006,MIN,ZAMBOANGA DEL NORTE,SALUG,Calucap,RURAL,#REF!,0,0
97213007,MIN,ZAMBOANGA DEL NORTE,SALUG,Canawan,RURAL,#REF!,0,0
97213008,MIN,ZAMBOANGA DEL NORTE,SALUG,Caracol,RURAL,#REF!,0,0
97213009,MIN,ZAMBOANGA DEL NORTE,SALUG,Danao,RURAL,#REF!,0,0
97213010,MIN,ZAMBOANGA DEL NORTE,SALUG,Dinoan,URBAN,#REF!,0,0
97213011,MIN,ZAMBOANGA DEL NORTE,SALUG,Dipolod,RURAL,#REF!,0,0
97213013,MIN,ZAMBOANGA DEL NORTE,SALUG,Fatima (Pogan),RURAL,#REF!,0,0
97213015,MIN,ZAMBOANGA DEL NORTE,SALUG,Liguac,RURAL,#REF!,0,0
97213017,MIN,ZAMBOANGA DEL NORTE,SALUG,Lipakan,RURAL,#REF!,0,0
97213019,MIN,ZAMBOANGA DEL NORTE,SALUG,Mucas,RURAL,#REF!,0,0
97213020,MIN,ZAMBOANGA DEL NORTE,SALUG,Poblacion (Salug),RURAL,#REF!,0,0
97213021,MIN,ZAMBOANGA DEL NORTE,SALUG,Ramon Magsaysay,URBAN,#REF!,0,0
97213027,MIN,ZAMBOANGA DEL NORTE,SALUG,Tambalang,RURAL,#REF!,0,0
97213028,MIN,ZAMBOANGA DEL NORTE,SALUG,Tapalan,RURAL,#REF!,0,0
97213031,MIN,ZAMBOANGA DEL NORTE,SALUG,Ipilan,RURAL,#REF!,0,0
97213032,MIN,ZAMBOANGA DEL NORTE,SALUG,Lanawan,RURAL,#REF!,0,0
97213035,MIN,ZAMBOANGA DEL NORTE,SALUG,Pukay,RURAL,#REF!,0,0
97213036,MIN,ZAMBOANGA DEL NORTE,SALUG,Santo Niño,RURAL,#REF!,0,0
97213037,MIN,ZAMBOANGA DEL NORTE,SALUG,Pacuhan,RURAL,#REF!,0,0
97213038,MIN,ZAMBOANGA DEL NORTE,SALUG,Poblacion East,RURAL,#REF!,0,0
97214001,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Antonino,RURAL,#REF!,0,0
97214002,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Bagong Baguio,RURAL,#REF!,0,0
97214003,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Bagumbayan,RURAL,#REF!,0,0
97214004,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Biayon,RURAL,#REF!,0,0
97214005,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Buenavista,RURAL,#REF!,0,0
97214006,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Dampalan,RURAL,#REF!,0,0
97214007,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Danao,RURAL,#REF!,0,0
97214008,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Don Eleno,RURAL,#REF!,0,0
97214009,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Kauswagan,RURAL,#REF!,0,0
97214010,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Labiray,RURAL,#REF!,0,0
97214011,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Liwanag,RURAL,#REF!,0,0
97214012,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Mabuhay,RURAL,#REF!,0,0
97214013,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Macalibre,RURAL,#REF!,0,0
97214014,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Mahayahay,RURAL,#REF!,0,0
97214015,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Marapong,RURAL,#REF!,0,0
97214016,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Nazareth,RURAL,#REF!,0,0
97214017,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Nebo,RURAL,#REF!,0,0
97214018,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,New Rizal,RURAL,#REF!,0,0
97214019,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,New Tangub,RURAL,#REF!,0,0
97214020,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Nuevavista,RURAL,#REF!,0,0
97214021,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Pedagan,RURAL,#REF!,0,0
97214022,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Penacio,RURAL,#REF!,0,0
97214023,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Poblacion Alto,RURAL,#REF!,0,0
97214024,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Poblacion Bajo,RURAL,#REF!,0,0
97214026,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Princesa Lamaya,RURAL,#REF!,0,0
97214027,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Princesa Freshia,RURAL,#REF!,0,0
97214028,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,San Antonio,RURAL,#REF!,0,0
97214029,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,San Francisco,RURAL,#REF!,0,0
97214030,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,San Isidro,RURAL,#REF!,0,0
97214031,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,San Jose,RURAL,#REF!,0,0
97214032,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,San Juan,RURAL,#REF!,0,0
97214033,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Sinaad,RURAL,#REF!,0,0
97214034,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Sinai,RURAL,#REF!,0,0
97214035,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Situbo,RURAL,#REF!,0,0
97214036,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Tinago,RURAL,#REF!,0,0
97214037,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Tinindugan,RURAL,#REF!,0,0
97214038,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Tuburan,RURAL,#REF!,0,0
97214039,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Venus,RURAL,#REF!,0,0
97214040,MIN,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,Wilben,RURAL,#REF!,0,0
97215001,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Balok,RURAL,#REF!,0,0
97215003,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Datagan,RURAL,#REF!,0,0
97215004,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Denoyan,RURAL,#REF!,0,0
97215005,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Diongan,RURAL,#REF!,0,0
97215006,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Domogok,RURAL,#REF!,0,0
97215007,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Dumpilas,RURAL,#REF!,0,0
97215008,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Gonayen,RURAL,#REF!,0,0
97215010,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Guibo,RURAL,#REF!,0,0
97215011,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Gunyan,RURAL,#REF!,0,0
97215012,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Litolet,RURAL,#REF!,0,0
97215013,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Macasing,RURAL,#REF!,0,0
97215014,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Mangilay,RURAL,#REF!,0,0
97215015,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Moyo,RURAL,#REF!,0,0
97215016,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Pange,RURAL,#REF!,0,0
97215017,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Paranglumba (Pob.),RURAL,#REF!,0,0
97215019,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Polayo,RURAL,#REF!,0,0
97215020,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Sayaw,RURAL,#REF!,0,0
97215021,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Seriac,RURAL,#REF!,0,0
97215022,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Siayan Proper (Pob.),RURAL,#REF!,0,0
97215023,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Balunokan,RURAL,#REF!,0,0
97215024,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Muñoz,RURAL,#REF!,0,0
97215025,MIN,ZAMBOANGA DEL NORTE,SIAYAN,Suguilon,RURAL,#REF!,0,0
